trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,timepoint,shape_dist_traveled
WD_T247,18:02:00,18:02:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T248,17:37:00,17:37:30,lebak_bulus,1,0,1,1,0.0
WD_T248,17:40:00,17:40:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T248,17:43:00,17:43:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T248,17:45:00,17:45:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T248,17:47:00,17:47:30,blok_a,5,0,0,1,6344.023409984819
WD_T248,17:50:00,17:50:30,blok_m,6,0,0,1,7601.568869004906
WD_T248,17:52:00,17:52:30,asean,7,0,0,1,8234.681013785945
WD_T248,17:55:00,17:55:30,senayan,8,0,0,1,9749.966712184227
WD_T248,17:57:00,17:57:30,istora,9,0,0,1,10581.134448301538
WD_T248,17:59:00,17:59:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T248,18:03:00,18:03:30,setiabudi,11,0,0,1,12690.22017854597
WD_T248,18:05:00,18:05:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T248,18:07:00,18:07:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T249,17:42:00,17:42:30,lebak_bulus,1,0,1,1,0.0
WD_T249,17:45:00,17:45:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T249,17:48:00,17:48:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T249,17:50:00,17:50:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T249,17:52:00,17:52:30,blok_a,5,0,0,1,6344.023409984819
WD_T249,17:55:00,17:55:30,blok_m,6,0,0,1,7601.568869004906
WD_T249,17:57:00,17:57:30,asean,7,0,0,1,8234.681013785945
WD_T249,18:00:00,18:00:30,senayan,8,0,0,1,9749.966712184227
WD_T249,18:02:00,18:02:30,istora,9,0,0,1,10581.134448301538
WD_T249,18:04:00,18:04:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T249,18:08:00,18:08:30,setiabudi,11,0,0,1,12690.22017854597
WD_T249,18:10:00,18:10:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T249,18:12:00,18:12:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T250,17:47:00,17:47:30,lebak_bulus,1,0,1,1,0.0
WD_T250,17:50:00,17:50:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T250,17:53:00,17:53:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T250,17:55:00,17:55:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T250,17:57:00,17:57:30,blok_a,5,0,0,1,6344.023409984819
WD_T250,18:00:00,18:00:30,blok_m,6,0,0,1,7601.568869004906
WD_T250,18:02:00,18:02:30,asean,7,0,0,1,8234.681013785945
WD_T250,18:05:00,18:05:30,senayan,8,0,0,1,9749.966712184227
WD_T250,18:07:00,18:07:30,istora,9,0,0,1,10581.134448301538
WD_T250,18:09:00,18:09:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T250,18:13:00,18:13:30,setiabudi,11,0,0,1,12690.22017854597
WD_T250,18:15:00,18:15:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T250,18:17:00,18:17:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T251,17:52:00,17:52:30,lebak_bulus,1,0,1,1,0.0
WD_T251,17:55:00,17:55:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T251,17:58:00,17:58:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T251,18:00:00,18:00:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T251,18:02:00,18:02:30,blok_a,5,0,0,1,6344.023409984819
WD_T251,18:05:00,18:05:30,blok_m,6,0,0,1,7601.568869004906
WD_T251,18:07:00,18:07:30,asean,7,0,0,1,8234.681013785945
WD_T251,18:10:00,18:10:30,senayan,8,0,0,1,9749.966712184227
WD_T251,18:12:00,18:12:30,istora,9,0,0,1,10581.134448301538
WD_T251,18:14:00,18:14:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T251,18:18:00,18:18:30,setiabudi,11,0,0,1,12690.22017854597
WD_T251,18:20:00,18:20:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T251,18:22:00,18:22:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T252,17:57:00,17:57:30,lebak_bulus,1,0,1,1,0.0
WD_T252,18:00:00,18:00:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T252,18:03:00,18:03:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T252,18:05:00,18:05:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T252,18:07:00,18:07:30,blok_a,5,0,0,1,6344.023409984819
WD_T252,18:10:00,18:10:30,blok_m,6,0,0,1,7601.568869004906
WD_T252,18:12:00,18:12:30,asean,7,0,0,1,8234.681013785945
WD_T252,18:15:00,18:15:30,senayan,8,0,0,1,9749.966712184227
WD_T252,18:17:00,18:17:30,istora,9,0,0,1,10581.134448301538
WD_T252,18:19:00,18:19:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T252,18:23:00,18:23:30,setiabudi,11,0,0,1,12690.22017854597
WD_T252,18:25:00,18:25:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T252,18:27:00,18:27:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T253,18:02:00,18:02:30,lebak_bulus,1,0,1,1,0.0
WD_T253,18:05:00,18:05:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T253,18:08:00,18:08:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T253,18:10:00,18:10:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T253,18:12:00,18:12:30,blok_a,5,0,0,1,6344.023409984819
WD_T253,18:15:00,18:15:30,blok_m,6,0,0,1,7601.568869004906
WD_T253,18:17:00,18:17:30,asean,7,0,0,1,8234.681013785945
WD_T253,18:20:00,18:20:30,senayan,8,0,0,1,9749.966712184227
WD_T253,18:22:00,18:22:30,istora,9,0,0,1,10581.134448301538
WD_T253,18:24:00,18:24:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T253,18:28:00,18:28:30,setiabudi,11,0,0,1,12690.22017854597
WD_T253,18:30:00,18:30:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T253,18:32:00,18:32:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T254,18:07:00,18:07:30,lebak_bulus,1,0,1,1,0.0
WD_T254,18:10:00,18:10:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T254,18:13:00,18:13:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T254,18:15:00,18:15:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T254,18:17:00,18:17:30,blok_a,5,0,0,1,6344.023409984819
WD_T254,18:20:00,18:20:30,blok_m,6,0,0,1,7601.568869004906
WD_T254,18:22:00,18:22:30,asean,7,0,0,1,8234.681013785945
WD_T254,18:25:00,18:25:30,senayan,8,0,0,1,9749.966712184227
WD_T254,18:27:00,18:27:30,istora,9,0,0,1,10581.134448301538
WD_T254,18:29:00,18:29:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T254,18:33:00,18:33:30,setiabudi,11,0,0,1,12690.22017854597
WD_T254,18:35:00,18:35:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T254,18:37:00,18:37:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T255,18:12:00,18:12:30,lebak_bulus,1,0,1,1,0.0
WD_T255,18:15:00,18:15:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T255,18:18:00,18:18:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T255,18:20:00,18:20:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T255,18:22:00,18:22:30,blok_a,5,0,0,1,6344.023409984819
WD_T255,18:25:00,18:25:30,blok_m,6,0,0,1,7601.568869004906
WD_T255,18:27:00,18:27:30,asean,7,0,0,1,8234.681013785945
WD_T255,18:30:00,18:30:30,senayan,8,0,0,1,9749.966712184227
WD_T255,18:32:00,18:32:30,istora,9,0,0,1,10581.134448301538
WD_T255,18:34:00,18:34:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T255,18:38:00,18:38:30,setiabudi,11,0,0,1,12690.22017854597
WD_T255,18:40:00,18:40:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T255,18:42:00,18:42:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T256,18:18:00,18:18:30,lebak_bulus,1,0,1,1,0.0
WD_T256,18:21:00,18:21:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T256,18:24:00,18:24:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T256,18:26:00,18:26:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T256,18:29:00,18:29:30,blok_a,5,0,0,1,6344.023409984819
WD_T256,18:31:00,18:31:30,blok_m,6,0,0,1,7601.568869004906
WD_T256,18:33:00,18:33:30,asean,7,0,0,1,8234.681013785945
WD_T256,18:36:00,18:36:30,senayan,8,0,0,1,9749.966712184227
WD_T256,18:38:00,18:38:30,istora,9,0,0,1,10581.134448301538
WD_T256,18:40:00,18:40:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T256,18:44:00,18:44:30,setiabudi,11,0,0,1,12690.22017854597
WD_T256,18:46:00,18:46:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T256,18:48:00,18:48:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T257,18:25:00,18:25:30,lebak_bulus,1,0,1,1,0.0
WD_T257,18:28:00,18:28:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T257,18:31:00,18:31:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T257,18:33:00,18:33:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T257,18:36:00,18:36:30,blok_a,5,0,0,1,6344.023409984819
WD_T257,18:38:00,18:38:30,blok_m,6,0,0,1,7601.568869004906
WD_T257,18:40:00,18:40:30,asean,7,0,0,1,8234.681013785945
WD_T257,18:43:00,18:43:30,senayan,8,0,0,1,9749.966712184227
WD_T257,18:45:00,18:45:30,istora,9,0,0,1,10581.134448301538
WD_T257,18:47:00,18:47:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T257,18:51:00,18:51:30,setiabudi,11,0,0,1,12690.22017854597
WD_T257,18:53:00,18:53:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T257,18:55:00,18:55:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T258,18:33:00,18:33:30,lebak_bulus,1,0,1,1,0.0
WD_T258,18:36:00,18:36:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T258,18:39:00,18:39:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T258,18:41:00,18:41:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T258,18:43:00,18:43:30,blok_a,5,0,0,1,6344.023409984819
WD_T258,18:46:00,18:46:30,blok_m,6,0,0,1,7601.568869004906
WD_T258,18:48:00,18:48:30,asean,7,0,0,1,8234.681013785945
WD_T258,18:50:00,18:50:30,senayan,8,0,0,1,9749.966712184227
WD_T258,18:52:00,18:52:30,istora,9,0,0,1,10581.134448301538
WD_T258,18:55:00,18:55:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T258,18:59:00,18:59:30,setiabudi,11,0,0,1,12690.22017854597
WD_T258,19:01:00,19:01:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T258,19:03:00,19:03:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T259,18:41:00,18:41:30,lebak_bulus,1,0,1,1,0.0
WD_T259,18:44:00,18:44:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T259,18:47:00,18:47:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T259,18:49:00,18:49:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T259,18:51:00,18:51:30,blok_a,5,0,0,1,6344.023409984819
WD_T259,18:54:00,18:54:30,blok_m,6,0,0,1,7601.568869004906
WD_T259,18:56:00,18:56:30,asean,7,0,0,1,8234.681013785945
WD_T259,18:58:00,18:58:30,senayan,8,0,0,1,9749.966712184227
WD_T259,19:00:00,19:00:30,istora,9,0,0,1,10581.134448301538
WD_T259,19:03:00,19:03:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T259,19:07:00,19:07:30,setiabudi,11,0,0,1,12690.22017854597
WD_T259,19:09:00,19:09:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T259,19:11:00,19:11:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T260,18:50:00,18:50:30,lebak_bulus,1,0,1,1,0.0
WD_T260,18:53:00,18:53:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T260,18:56:00,18:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T260,18:58:00,18:58:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T260,19:01:00,19:01:30,blok_a,5,0,0,1,6344.023409984819
WD_T260,19:03:00,19:03:30,blok_m,6,0,0,1,7601.568869004906
WD_T260,19:05:00,19:05:30,asean,7,0,0,1,8234.681013785945
WD_T260,19:08:00,19:08:30,senayan,8,0,0,1,9749.966712184227
WD_T260,19:10:00,19:10:30,istora,9,0,0,1,10581.134448301538
WD_T260,19:12:00,19:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T260,19:16:00,19:16:30,setiabudi,11,0,0,1,12690.22017854597
WD_T260,19:18:00,19:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T260,19:20:00,19:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T261,19:00:00,19:00:30,lebak_bulus,1,0,1,1,0.0
WD_T261,19:03:00,19:03:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T261,19:06:00,19:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T261,19:08:00,19:08:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T261,19:10:00,19:10:30,blok_a,5,0,0,1,6344.023409984819
WD_T261,19:13:00,19:13:30,blok_m,6,0,0,1,7601.568869004906
WD_T261,19:15:00,19:15:30,asean,7,0,0,1,8234.681013785945
WD_T261,19:17:00,19:17:30,senayan,8,0,0,1,9749.966712184227
WD_T261,19:19:00,19:19:30,istora,9,0,0,1,10581.134448301538
WD_T261,19:22:00,19:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T261,19:26:00,19:26:30,setiabudi,11,0,0,1,12690.22017854597
WD_T261,19:28:00,19:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T261,19:30:00,19:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T262,19:10:00,19:10:30,lebak_bulus,1,0,1,1,0.0
WD_T262,19:13:00,19:13:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T262,19:16:00,19:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T262,19:18:00,19:18:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T262,19:20:00,19:20:30,blok_a,5,0,0,1,6344.023409984819
WD_T262,19:23:00,19:23:30,blok_m,6,0,0,1,7601.568869004906
WD_T262,19:25:00,19:25:30,asean,7,0,0,1,8234.681013785945
WD_T262,19:27:00,19:27:30,senayan,8,0,0,1,9749.966712184227
WD_T262,19:29:00,19:29:30,istora,9,0,0,1,10581.134448301538
WD_T262,19:32:00,19:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T262,19:36:00,19:36:30,setiabudi,11,0,0,1,12690.22017854597
WD_T262,19:38:00,19:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T262,19:40:00,19:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T263,19:20:00,19:20:30,lebak_bulus,1,0,1,1,0.0
WD_T263,19:23:00,19:23:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T263,19:26:00,19:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T263,19:28:00,19:28:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T263,19:30:00,19:30:30,blok_a,5,0,0,1,6344.023409984819
WD_T263,19:33:00,19:33:30,blok_m,6,0,0,1,7601.568869004906
WD_T263,19:35:00,19:35:30,asean,7,0,0,1,8234.681013785945
WD_T263,19:37:00,19:37:30,senayan,8,0,0,1,9749.966712184227
WD_T263,19:39:00,19:39:30,istora,9,0,0,1,10581.134448301538
WD_T263,19:42:00,19:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T263,19:46:00,19:46:30,setiabudi,11,0,0,1,12690.22017854597
WD_T263,19:48:00,19:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T263,19:50:00,19:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T264,19:30:00,19:30:30,lebak_bulus,1,0,1,1,0.0
WD_T264,19:33:00,19:33:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T264,19:36:00,19:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T264,19:38:00,19:38:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T264,19:40:00,19:40:30,blok_a,5,0,0,1,6344.023409984819
WD_T264,19:43:00,19:43:30,blok_m,6,0,0,1,7601.568869004906
WD_T264,19:45:00,19:45:30,asean,7,0,0,1,8234.681013785945
WD_T264,19:47:00,19:47:30,senayan,8,0,0,1,9749.966712184227
WD_T264,19:49:00,19:49:30,istora,9,0,0,1,10581.134448301538
WD_T264,19:52:00,19:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T264,19:56:00,19:56:30,setiabudi,11,0,0,1,12690.22017854597
WD_T264,19:58:00,19:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T264,20:00:00,20:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T265,19:40:00,19:40:30,lebak_bulus,1,0,1,1,0.0
WD_T265,19:43:00,19:43:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T265,19:46:00,19:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T265,19:48:00,19:48:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T265,19:50:00,19:50:30,blok_a,5,0,0,1,6344.023409984819
WD_T265,19:53:00,19:53:30,blok_m,6,0,0,1,7601.568869004906
WD_T265,19:55:00,19:55:30,asean,7,0,0,1,8234.681013785945
WD_T265,19:57:00,19:57:30,senayan,8,0,0,1,9749.966712184227
WD_T265,19:59:00,19:59:30,istora,9,0,0,1,10581.134448301538
WD_T265,20:02:00,20:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T265,20:06:00,20:06:30,setiabudi,11,0,0,1,12690.22017854597
WD_T265,20:08:00,20:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T265,20:10:00,20:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T266,19:50:00,19:50:30,lebak_bulus,1,0,1,1,0.0
WD_T266,19:53:00,19:53:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T266,19:56:00,19:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T266,19:58:00,19:58:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T266,20:00:00,20:00:30,blok_a,5,0,0,1,6344.023409984819
WD_T266,20:03:00,20:03:30,blok_m,6,0,0,1,7601.568869004906
WD_T266,20:05:00,20:05:30,asean,7,0,0,1,8234.681013785945
WD_T266,20:07:00,20:07:30,senayan,8,0,0,1,9749.966712184227
WD_T266,20:09:00,20:09:30,istora,9,0,0,1,10581.134448301538
WD_T266,20:12:00,20:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T266,20:16:00,20:16:30,setiabudi,11,0,0,1,12690.22017854597
WD_T266,20:18:00,20:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T266,20:20:00,20:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T267,20:00:00,20:00:30,lebak_bulus,1,0,1,1,0.0
WD_T267,20:03:00,20:03:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T267,20:06:00,20:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T267,20:08:00,20:08:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T267,20:10:00,20:10:30,blok_a,5,0,0,1,6344.023409984819
WD_T267,20:13:00,20:13:30,blok_m,6,0,0,1,7601.568869004906
WD_T267,20:15:00,20:15:30,asean,7,0,0,1,8234.681013785945
WD_T267,20:17:00,20:17:30,senayan,8,0,0,1,9749.966712184227
WD_T267,20:19:00,20:19:30,istora,9,0,0,1,10581.134448301538
WD_T267,20:22:00,20:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T267,20:26:00,20:26:30,setiabudi,11,0,0,1,12690.22017854597
WD_T267,20:28:00,20:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T267,20:30:00,20:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T268,20:10:00,20:10:30,lebak_bulus,1,0,1,1,0.0
WD_T268,20:13:00,20:13:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T268,20:16:00,20:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T268,20:18:00,20:18:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T268,20:20:00,20:20:30,blok_a,5,0,0,1,6344.023409984819
WD_T268,20:23:00,20:23:30,blok_m,6,0,0,1,7601.568869004906
WD_T268,20:25:00,20:25:30,asean,7,0,0,1,8234.681013785945
WD_T268,20:27:00,20:27:30,senayan,8,0,0,1,9749.966712184227
WD_T268,20:29:00,20:29:30,istora,9,0,0,1,10581.134448301538
WD_T268,20:32:00,20:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T268,20:36:00,20:36:30,setiabudi,11,0,0,1,12690.22017854597
WD_T268,20:38:00,20:38:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T268,20:40:00,20:40:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T269,20:20:00,20:20:30,lebak_bulus,1,0,1,1,0.0
WD_T269,20:23:00,20:23:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T269,20:26:00,20:26:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T269,20:28:00,20:28:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T269,20:30:00,20:30:30,blok_a,5,0,0,1,6344.023409984819
WD_T269,20:33:00,20:33:30,blok_m,6,0,0,1,7601.568869004906
WD_T269,20:35:00,20:35:30,asean,7,0,0,1,8234.681013785945
WD_T269,20:37:00,20:37:30,senayan,8,0,0,1,9749.966712184227
WD_T269,20:39:00,20:39:30,istora,9,0,0,1,10581.134448301538
WD_T269,20:42:00,20:42:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T269,20:46:00,20:46:30,setiabudi,11,0,0,1,12690.22017854597
WD_T269,20:48:00,20:48:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T269,20:50:00,20:50:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T270,20:30:00,20:30:30,lebak_bulus,1,0,1,1,0.0
WD_T270,20:33:00,20:33:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T270,20:36:00,20:36:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T270,20:38:00,20:38:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T270,20:40:00,20:40:30,blok_a,5,0,0,1,6344.023409984819
WD_T270,20:43:00,20:43:30,blok_m,6,0,0,1,7601.568869004906
WD_T270,20:45:00,20:45:30,asean,7,0,0,1,8234.681013785945
WD_T270,20:47:00,20:47:30,senayan,8,0,0,1,9749.966712184227
WD_T270,20:49:00,20:49:30,istora,9,0,0,1,10581.134448301538
WD_T270,20:52:00,20:52:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T270,20:56:00,20:56:30,setiabudi,11,0,0,1,12690.22017854597
WD_T270,20:58:00,20:58:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T270,21:00:00,21:00:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T271,20:40:00,20:40:30,lebak_bulus,1,0,1,1,0.0
WD_T271,20:43:00,20:43:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T271,20:46:00,20:46:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T271,20:48:00,20:48:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T271,20:50:00,20:50:30,blok_a,5,0,0,1,6344.023409984819
WD_T271,20:53:00,20:53:30,blok_m,6,0,0,1,7601.568869004906
WD_T271,20:55:00,20:55:30,asean,7,0,0,1,8234.681013785945
WD_T271,20:57:00,20:57:30,senayan,8,0,0,1,9749.966712184227
WD_T271,20:59:00,20:59:30,istora,9,0,0,1,10581.134448301538
WD_T271,21:02:00,21:02:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T271,21:06:00,21:06:30,setiabudi,11,0,0,1,12690.22017854597
WD_T271,21:08:00,21:08:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T271,21:10:00,21:10:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T272,20:50:00,20:50:30,lebak_bulus,1,0,1,1,0.0
WD_T272,20:53:00,20:53:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T272,20:56:00,20:56:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T272,20:58:00,20:58:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T272,21:00:00,21:00:30,blok_a,5,0,0,1,6344.023409984819
WD_T272,21:03:00,21:03:30,blok_m,6,0,0,1,7601.568869004906
WD_T272,21:05:00,21:05:30,asean,7,0,0,1,8234.681013785945
WD_T272,21:07:00,21:07:30,senayan,8,0,0,1,9749.966712184227
WD_T272,21:09:00,21:09:30,istora,9,0,0,1,10581.134448301538
WD_T272,21:12:00,21:12:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T272,21:16:00,21:16:30,setiabudi,11,0,0,1,12690.22017854597
WD_T272,21:18:00,21:18:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T272,21:20:00,21:20:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T273,21:00:00,21:00:30,lebak_bulus,1,0,1,1,0.0
WD_T273,21:03:00,21:03:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T273,21:06:00,21:06:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T273,21:08:00,21:08:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T273,21:10:00,21:10:30,blok_a,5,0,0,1,6344.023409984819
WD_T273,21:13:00,21:13:30,blok_m,6,0,0,1,7601.568869004906
WD_T273,21:15:00,21:15:30,asean,7,0,0,1,8234.681013785945
WD_T273,21:17:00,21:17:30,senayan,8,0,0,1,9749.966712184227
WD_T273,21:19:00,21:19:30,istora,9,0,0,1,10581.134448301538
WD_T273,21:22:00,21:22:30,bendungan_hilir,10,0,0,1,11907.614938148605
WD_T273,21:26:00,21:26:30,setiabudi,11,0,0,1,12690.22017854597
WD_T273,21:28:00,21:28:30,dukuh_atas,12,0,0,1,13620.348043076923
WD_T273,21:30:00,21:30:00,bundaran_hi,13,1,0,1,14614.39990547927
WD_T274,21:10:00,21:10:30,lebak_bulus,1,0,1,1,0.0
WD_T274,21:13:00,21:13:30,fatmawati,2,0,0,1,2012.2974938456603
WD_T274,21:16:00,21:16:30,cipete_raya,3,0,0,1,3824.7874263387457
WD_T274,21:18:00,21:18:30,haji_nawi,4,0,0,1,5121.676201598493
WD_T274,21:20:00,21:20:30,blok_a,5,0,0,1,6344.023409984819
WD_T274,21:23:00,21:23:30,blok_m,6,0,0,1,7601.568869004906
WD_T274,21:25:00,21:25:30,asean,7,0,0,1,8234.681013785945
WD_T274,21:27:00,21:27:30,senayan,8,0,0,1,9749.966712184227
WD_T274,21:29:00,21:29:30,istora,9,0,0,1,10581.134448301538
WD_T274,21:32:00,21:32:30,bendungan_hilir,10,0,0,1,11907.614938148605
